RaceDate,RaceNumber,Class,Track,Distance,Placing,Top3,Top4,Barrier,HorseName,H_Weight,H_Rating,Jockey,Trainer,FinishTime,FinishTimeInMS,Owner,H_Age,OverallRanking,PunterWay,ShinMin,NewPaper,TurfGuide,StraitsTimes,WanBao
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,6,0,99,B13,FLYING YELLOW,W475,R43,JP VAN DER MERWE,CT KUAH,01:27.4,87410,LIKE ME STABLE,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,7,0,99,B14,JUPITER DRAGON,W476,R43,M LERNER,H TAKAOKA,01:27.4,87420,JUPITER GOLD STABLE,6Y,99,99,3,2,99,99,99
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,8,0,99,B12,LIM'S RHYTHM,W495,R36,R WOODWORTH,M WALKER,01:27.5,87460,DAVID KOK TEIK WAI,7Y,99,99,99,99,99,99,3
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,9,0,99,B7,SUPER TALENT,W496,R40,R MAIA,KY YOUNG,01:27.6,87630,HKH NO 2 STABLE,7Y,4,1,99,99,99,99,4
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,10,0,99,B5,SUPERIOR COAT,W488,R41,T REHAIZAT,D KOH,01:28.0,87950,JJL STABLE,5Y,99,99,99,99,99,99,99
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,11,0,99,B3,RUNFINNRUN,W467,R44,I AZHAR,S GRAY,01:28.2,88230,RICHARD VICTOR LINES,6Y,99,99,99,99,99,99,99
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,12,0,99,B6,SILVER WAY,W477,R37,J SEE,J ONG,01:28.5,88530,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,13,0,99,B10,THE ICEMAN,W456,R42,K A'ISISUHAIRI,D LOGAN,01:28.9,88910,FALCON RACING NO 7 STABLE,1Y,99,99,99,99,3,99,99
11/15/2020 0:00,5,CLASS 5,TURF TRACK,1400M,14,0,99,B1,TSURIAN,W510,R40,J POWELL,T FITZSIMMONS,01:29.2,89150,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,1,1,1,B3,SPIRIT SEVEN,W521,R35,I AZHAR,J LIM,01:49.3,109290,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,2,1,2,B6,LION SPIRIT,W501,R42,R MAIA,CT KUAH,01:49.4,109430,WONG CHI TAT,5Y,2,1,4,3,3,99,4
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,3,1,3,B5,GOLD KINGDOM,W490,R45,J POWELL,C BROWN,01:49.8,109820,GOLD STABLE,6Y,1,2,1,1,1,99,2
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,4,0,4,B10,SUN CONQUEROR,W471,R47,T REHAIZAT,D KOH,01:49.9,109890,SUN BLOODSTOCK RACING STABLE,6Y,99,99,99,4,4,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,5,0,99,B2,ETWAS NEUES,W474,R46,M LERNER,H TAKAOKA,01:50.0,109970,BIG VALLEY STABLE,6Y,99,3,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,6,0,99,B9,BEBOP,W485,R47,R MUNGER,H TAKAOKA,01:50.1,110080,KYORYOKU STABLE,7Y,3,99,2,2,2,99,3
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,7,0,99,B12,EASYLIGHTS,W499,R44,APP WH KOK,S GRAY,01:50.2,110180,TURF BLOODSTOCK SABAH STABLE,5Y,99,99,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,8,0,99,B1,SCOOTER,W465,R42,K A'ISISUHAIRI,D KOH,01:50.2,110190,SAM CHEE KIONG,7Y,4,99,3,99,99,99,1
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,9,0,99,B7,SUCCESS STREET,W465,R27,J SEE,KY YOUNG,01:51.1,111050,S ELEVEN NO 3 STABLE,1Y,99,4,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,10,0,99,B11,IRON FIST,W484,R32,APP F YUSOFF,D LOGAN,01:51.1,111090,LEGACY POWER RACING STABLE,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,11,0,99,B4,VESONTIO,W481,R26,JP VAN DER MERWE,J O'HARA,01:51.5,111520,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,6,CLASS 5,POLYTRACK,1700M,12,0,99,B8,QILIN TOP FORM,W528,R39,APP N ZYRUL,L KHOO,01:51.6,111590,NEW QILIN STABLE,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,1,1,1,B7,SENOR DON,W452,R73,APP T KRISNA,R LE GRANGE,01:40.7,100690,CHELSEA STABLE,5Y,2,3,3,2,99,99,1
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,2,1,2,B1,TIME LORD,W557,R70,R MAIA,M WALKER,01:40.8,100770,MATTHEW CHARLES GOODSON,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,3,1,3,B6,AXEL,W497,R66,R WOODWORTH,M WALKER,01:41.3,101330,TE AKAU RACING STABLE,6Y,99,99,99,4,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,4,0,4,B2,EAGLE EYE,W474,R72,R MUNGER,D LOGAN,01:41.6,101600,KAJORN PETCH RACING NO 9 STABLE,7Y,99,99,99,99,3,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,5,0,99,B3,LIMITED EDITION,W511,R68,APP N ZYRUL,J ONG,01:41.6,101620,ONG KOON YEW JASON,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,6,0,99,B12,GOLD CITY,W472,R68,K A'ISISUHAIRI,C BROWN,01:42.1,102070,GOLD STABLE,8Y,3,4,2,99,1,99,3
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,7,0,99,B10,ABSOLVIDO,W506,R68,JP VAN DER MERWE,S BURRIDGE,01:42.4,102390,STEVEN HAROLD BURRIDGE,8Y,4,2,99,3,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,8,0,99,B8,SKY ROCKET,W505,R75,APP WH KOK,S GRAY,01:42.5,102460,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,9,0,99,B5,BLUE SWEDE,W543,R77,J POWELL,S BAERTSCHIGER,01:42.7,102690,UNKNOWN,1Y,99,99,99,99,4,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,10,0,99,B9,STAR JACK,W488,R67,M ZAKI,H TAKAOKA,01:42.7,102690,STAR JACK STABLE,8Y,99,99,4,99,99,99,99
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,11,0,99,B11,SUPER DYNASTY,W549,R79,I AZHAR,DL FREEDMAN,01:43.2,103170,NUMBER ONE STABLE,7Y,1,1,1,1,99,99,2
11/15/2020 0:00,7,CLASS 3,POLYTRACK,1600M,12,0,99,B4,QUEEN LAGERTHA,W486,R65,CC WONG,H TAKAOKA,01:47.7,107720,EFF SOPHIAN BIN SAPINGE,6Y,99,99,99,99,2,99,4
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,1,1,1,B8,SUN PALACE,W424,R55,J SEE,DL FREEDMAN,01:26.0,86020,SUN BLOODSTOCK RACING STABLE,5Y,99,99,99,99,99,99,1
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,2,1,2,B12,MONDAY,W450,R20,R MUNGER,M CLEMENTS,01:26.3,86350,CENTURY STABLE,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,3,1,3,B9,QIJI STAR,W433,R41,APP F YUSOFF,D LOGAN,01:26.5,86450,EDEN PARK & LOGAN RACING STABLE,5Y,99,2,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,4,0,4,B13,SIR ELTON,W483,R20,APP R ISKANDAR,DL FREEDMAN,01:26.7,86720,JAMES FRANCIS PETERS,4Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,5,0,99,B3,SUN HOLIDAY,W501,R55,K A'ISISUHAIRI,DL FREEDMAN,01:27.0,86950,UNKNOWN,1Y,2,3,2,1,3,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,6,0,99,B4,ZAHAU,W507,R20,R MAIA,M CLEMENTS,01:27.4,87410,UNKNOWN,1Y,99,99,3,99,99,99,4
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,7,0,99,B7,CLARTON SUPREME,W474,R28,CC WONG,KS TAN,01:27.7,87680,LEE FOO FUN,1Y,3,99,4,4,4,99,2
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,8,0,99,B14,QIJI FLYER,W503,R38,I AZHAR,D LOGAN,01:28.0,87980,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,9,0,99,B11,JERAM GOLD,W499,R20,M ZAKI,D LOGAN,01:28.2,88160,FUMIKI OTOKUNI,4Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,10,0,99,B2,COME ON JIMMY,W450,R40,APP T KRISNA,R LE GRANGE,01:28.3,88260,UNKNOWN,1Y,4,4,99,3,2,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,11,0,99,B5,OISIN EXPRESS,W484,R20,JP VAN DER MERWE,J PETERS,01:28.3,88310,IBRAHIM BIN ABDULLAH,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,12,0,99,B10,BEAUTY LUCK,W444,R43,M LERNER,T FITZSIMMONS,01:28.9,88900,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,13,0,99,B6,BJ LEGACY,W515,R20,R WOODWORTH,M WALKER,01:29.1,89050,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,8,MAIDEN,TURF TRACK,2000M,14,0,99,B1,KING PIN,W479,R20,J POWELL,S GRAY,01:30.8,90760,CHEONG HOOI HONG,5Y,99,99,99,99,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,1,1,1,B1,RESOLUTION,W528,R61,R MUNGER,M CLEMENTS,01:11.5,71480,CHINA HORSE CLUB STABLE,5Y,1,1,1,1,1,99,2
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,2,1,2,B7,LIM'S SPIN,W493,R56,R MAIA,S GRAY,01:12.1,72130,LIM'S STABLE,5Y,2,3,4,2,2,99,3
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,3,1,3,B12,HEALTHY STAR,W471,R58,K A'ISISUHAIRI,DL FREEDMAN,01:12.1,72140,JAMES FRANCIS PETERS,5Y,99,99,99,99,99,99,4
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,4,0,4,B10,PER INCROWN,W484,R49,JP VAN DER MERWE,L DRAGON,01:12.2,72240,LHL STABLE,6Y,99,99,99,99,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,5,0,99,B2,WEALTH ELITE,W556,R50,APP WH KOK,S BURRIDGE,01:12.2,72250,LOTI-A STABLE,5Y,3,99,3,4,4,99,1
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,6,0,99,B11,DIAMOND RUSH,W499,R55,APP T KRISNA,J LIM,01:12.4,72360,LUCKY SIXTYSIX STABLE,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,7,0,99,B8,NORTHERN SUN,W511,R53,CC WONG,D KOH,01:12.4,72370,SUN BLOODSTOCK RACING STABLE,8Y,4,99,2,99,3,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,8,0,99,B5,FIRE AWAY,W513,R61,M LERNER,KS TAN,01:12.4,72440,SOH SENG LYE,6Y,99,4,99,3,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,9,0,99,B4,FABULOUS ONE,W539,R55,APP R ISKANDAR,KY YOUNG,01:13.0,73010,SUNDARARAJAN A/L SUPPIAH,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,10,0,99,B9,DESPACITO,W508,R59,APP WW CHEAH,C BROWN,01:13.1,73060,BUFFALO STABLE,8Y,99,99,99,99,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,11,0,99,B3,SPORTSCASTER,W529,R50,APP CK NG,M WALKER,01:13.1,73070,CASH COVE STABLE,8Y,99,99,99,99,99,99,99
11/15/2020 0:00,9,CLASS 4,POLYTRACK,1200M,12,0,99,B6,DAVID'S SLING,W520,R57,R WOODWORTH,D KOK,01:13.1,73090,DAVID KOK TEIK WAI,7Y,99,2,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,1,1,1,B1,NEPEAN,W499,R83,M ZAKI,S BAERTSCHIGER,01:22.9,82860,MA RACING STABLE,8Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,2,1,2,B2,NOWYOUSEE,W500,R93,I AZHAR,KS TAN,01:23.0,83040,TITANIUM RACING STABLE,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,3,1,3,B14,ROCKET STAR,W498,R81,APP WH KOK,R LE GRANGE,01:23.2,83170,PAOLO DE VILLA MENDOZA,5Y,2,2,3,2,4,99,3
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,4,0,4,B4,QUARTER BACK,W478,R79,R MUNGER,M CLEMENTS,01:23.6,83590,KAJORN PETCH RACING NO 9 STABLE,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,5,0,99,B12,SIAM BLUE VANDA,W515,R90,APP S SHAFRIZAL,M CLEMENTS,01:23.7,83650,UNKNOWN,1Y,99,4,99,99,2,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,6,0,99,B13,FAME STAR,W467,R100,R MAIA,J O'HARA,01:23.7,83670,TOAST TRUSTS & SHANE MCDONNELL STABLE,7Y,3,3,1,3,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,7,0,99,B7,ZAC KASA,W511,R92,J SEE,C BROWN,01:23.7,83670,ZAC STABLE,7Y,4,99,99,4,3,99,1
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,8,0,99,B10,SAFEER,W501,R83,R WOODWORTH,M CLEMENTS,01:23.7,83680,AL-ARABIYA STABLE,7Y,99,99,4,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,9,0,99,B8,BEAU GESTE,W482,R72,APP CK NG,M WALKER,01:23.9,83880,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,10,0,99,B3,MOONGATE LIGHT,W533,R74,APP R ISKANDAR,D MEAGHER,01:23.9,83900,GOLD HILL STABLE,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,11,0,99,B16,CHURCHILL,W570,R80,APP T KRISNA,R LE GRANGE,01:23.9,83900,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,12,0,99,B5,GOLD STAR,W495,R78,JP VAN DER MERWE,C BROWN,01:24.0,83980,GOLD STABLE,6Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,13,0,99,B11,MURAAHIB,W519,R93,K A'ISISUHAIRI,DL FREEDMAN,01:24.0,84020,GANDHARVI STABLE,7Y,99,99,99,99,1,99,4
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,14,0,99,B9,JUPITER GOLD,W496,R104,CC WONG,H TAKAOKA,01:24.2,84180,JUPITER GOLD STABLE,8Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,15,0,99,B6,CHEVAL RAPIDE,W519,R71,APP F YUSOFF,J PETERS,01:25.0,84950,TEAM CHEVAL STABLE,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,10,EW BARKER TROPHY GROUP 2,TURF TRACK,1400M,16,0,99,B15,GRAND KOONTA,W486,R97,M LERNER,J PETERS,01:25.8,85750,CHINA HORSE CLUB STABLE,7Y,1,1,2,1,99,99,2
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,1,1,1,B5,LUCKY IMPERATOR,W505,R56,K A'ISISUHAIRI,DL FREEDMAN,01:24.4,84420,LUCKY UNICORN STABLE,5Y,2,1,2,99,2,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,2,1,2,B12,BLUE BLOOD,W473,R53,R MUNGER,S BAERTSCHIGER,01:24.5,84490,UNKNOWN,1Y,99,99,99,2,4,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,3,1,3,B1,SMOKE AND MIRRORS,W440,R52,APP N ZYRUL,J ONG,01:24.6,84570,WARPLAN RACING STABLE,5Y,99,2,3,99,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,4,0,4,B11,TAKHI,W472,R49,APP ZX TAN,J LIM,01:24.7,84700,SECONDTONONE STABLE,5Y,4,3,99,1,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,5,0,99,B7,IMPERIUM,W457,R57,R MAIA,M CLEMENTS,01:24.7,84740,UNKNOWN,1Y,1,4,1,3,1,99,2
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,6,0,99,B14,CAVALLA COURT,W466,R52,APP WW CHEAH,S GRAY,01:24.9,84920,COURTCO CAVALLA STABLE,6Y,99,99,99,99,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,7,0,99,B10,SATELLITE WARRIOR,W492,R55,J SEE,J O'HARA,01:25.1,85100,UNKNOWN,1Y,99,99,99,99,99,99,3
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,8,0,99,B13,HAPPY MOMENT,W488,R58,R WOODWORTH,D KOK,01:25.1,85130,SIA WEI KIANG,5Y,99,99,99,99,99,99,4
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,9,0,99,B8,BORN TO WIN,W473,R57,JP VAN DER MERWE,J O'HARA,01:25.3,85290,RX STABLE,6Y,3,99,4,4,3,99,1
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,10,0,99,B2,ADMIRAL WINSTON,W510,R53,APP CK NG,M WALKER,01:25.5,85490,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,11,0,99,B3,BIG MARY,W504,R55,I AZHAR,J TAN,01:26.0,86030,CAT RACING STABLE,6Y,99,99,99,99,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,12,0,99,B4,SEE YAH,W523,R55,APP F YUSOFF,M WALKER,01:27.0,86990,SAI FONG WAH,7Y,99,99,99,99,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,13,0,99,B9,SUN NOBLE,W471,R60,CC WONG,D KOH,01:28.2,88230,UNKNOWN,1Y,99,99,99,99,99,99,99
11/15/2020 0:00,11,CLASS 4,TURF TRACK,1400M,14,0,99,B6,QUANTUM,W503,R54,APP WH KOK,S BURRIDGE,01:39.3,99260,UNKNOWN,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,1,1,1,B9,HYDE PARK,W505,R48,R MAIA,S GRAY,01:05.9,65940,ST GEORGE STABLE,8Y,4,99,99,99,3,99,1
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,2,1,2,B6,WINNING LEGEND,W544,R47,S JOHN,KY YOUNG,01:06.0,65990,AJ'S STABLE,6Y,99,3,99,4,99,99,4
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,3,1,3,B2,RED CLAW,W538,R47,T REHAIZAT,D MEAGHER,01:06.0,66040,TAN CHEONG SOON,10Y,99,99,3,2,99,99,3
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,4,0,4,B4,OUR SHOWCASE,W490,R46,T SEE,J ONG,01:06.4,66420,UNKNOWN,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,5,0,99,B5,PLANTER,W509,R48,APP R ISKANDAR,J O'HARA,01:06.5,66460,UNKNOWN,1Y,3,2,2,99,99,99,2
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,6,0,99,B3,PLUCKY LAD,W490,R46,CC WONG,J LIM,01:06.6,66640,UNKNOWN,1Y,99,99,99,99,4,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,7,0,99,B7,BLACK QUAIL,W510,R48,APP K HAKIM,M WALKER,01:06.7,66670,FAIRDEAL STABLE,1Y,1,4,1,1,1,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,8,0,99,B1,COMING UP,W525,R44,M ZAKI,D KOH,01:06.8,66840,UNKNOWN,6Y,99,99,99,99,99,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,9,0,99,B12,I'M SMART GREY,W532,R48,L BEUZELIN,J PETERS,01:06.9,66870,GOOD TEAM STABLE,1Y,2,1,4,3,2,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,10,0,99,B8,TWILL GUY,W504,R44,R WOODWORTH,KY YOUNG,01:07.1,67060,NORTHERN KID STABLE,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,11,0,99,B11,SUPER GREAT,W473,R46,O CHAVEZ,J LIM,01:07.6,67600,GAN GIM CHUAN,5Y,99,99,99,99,99,99,99
1/16/2021 0:00,1,CLASS 5,POLYTRACK,1100M,12,0,99,B10,CITY KNIGHT,W479,R44,I SAIFUDIN,HW TAN,01:08.3,68340,TAN KWANG KUI,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,1,1,1,B8,LEGACY WARRIOR,W512,R20,CC WONG,HW TAN,01:12.0,72030,LEGACY POWER RACING STABLE,4Y,99,2,99,99,4,99,2
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,2,1,2,B2,MALIBU BEACH,W503,R20,J POWELL,R LE GRANGE,01:12.0,72040,PAOLO DE VILLA MENDOZA,5Y,1,1,1,3,99,99,3
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,3,1,3,B3,HAPPY FRIDAY,W511,R44,R WOODWORTH,M WALKER,01:12.1,72130,SIA WEI KIANG,5Y,2,4,2,2,1,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,4,0,4,B11,GLOBAL SPIRIT,W474,R42,R MAIA,H TAKAOKA,01:12.4,72410,RX STABLE,5Y,99,99,99,99,99,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,5,0,99,B10,MIGHTY VAIN,W495,R49,APP R ISKANDAR,L KHOO,01:12.5,72450,TOAST TRUSTS & J. HO STABLE,5Y,99,99,99,99,99,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,6,0,99,B1,SEVEN SUNDAE,W475,R46,O CHAVEZ,J ONG,01:12.7,72740,SIX G STABLE,1Y,4,99,3,4,3,99,1
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,7,0,99,B4,NEW GARDEN,W556,R36,M LERNER,J TAN,01:12.9,72910,RICHARD VICTOR LINES,1Y,3,3,4,1,2,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,8,0,99,B9,SUPERMAN,W418,R20,APP K HAKIM,D LOGAN,01:13.2,73240,UNKNOWN,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,9,0,99,B6,BATTLESTAR,W523,R20,APP M NIZAR,C BROWN,01:13.3,73350,WOO WEI KEAT,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,10,0,99,B7,QIJI FLYER,W511,R34,L BEUZELIN,D LOGAN,01:13.5,73520,UNKNOWN,1Y,99,99,99,99,99,99,4
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,11,0,99,B12,SHOW ROYALE,W501,R40,TH KOH,J ONG,01:15.2,75240,SIX G STABLE,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,2,MAIDEN,POLYTRACK,2000M,12,0,99,B5,SUPREME FIGHTER,W444,R20,T SEE,J TAN,01:17.1,77110,UNKNOWN,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,1,1,1,B11,LONGHU,W487,R53,M ZAKI,S BAERTSCHIGER,01:11.3,71260,MIDDLE KINGDOM NO 2 STABLE,9Y,99,99,99,99,99,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,2,1,2,B8,JUST LANDED,W515,R54,APP PH SEOW,M WALKER,01:11.3,71270,UNKNOWN,1Y,99,99,99,99,99,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,3,1,3,B2,KHARISMA,W488,R65,M LERNER,S GRAY,01:11.4,71390,DAGO STABLE,5Y,1,1,1,2,2,99,2
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,4,0,4,B6,BRIGHT ALMIGHTY,W547,R67,APP K HAKIM,T FITZSIMMONS,01:11.4,71440,UNKNOWN,1Y,3,99,2,3,1,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,5,0,99,B7,BASILISK,W469,R58,R MAIA,L KHOO,01:11.7,71670,TAN LE EN,7Y,99,4,99,4,99,99,4
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,6,0,99,B3,HAPPY SATURDAY,W499,R54,R WOODWORTH,D KOK,01:11.8,71770,UNKNOWN,1Y,4,3,4,99,3,99,3
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,7,0,99,B5,THE WILD BUNCH,W510,R60,TH KOH,J ONG,01:12.1,72110,THE WILD BUNCH STABLE,5Y,99,99,99,99,99,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,8,0,99,B10,IRONCLAD,W498,R58,CC WONG,S BURRIDGE,01:12.2,72220,C K STABLE,6Y,99,2,3,99,99,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,9,0,99,B4,BIG MARY,W499,R51,I SAIFUDIN,J TAN,01:12.3,72310,CAT RACING STABLE,6Y,99,99,99,99,99,99,99
1/16/2021 0:00,3,CLASS 4,POLYTRACK,1200M,10,0,99,B12,SUPER SIX,W516,R53,S JOHN,J LIM,01:12.3,72330,ONTOP STABLE,11Y,99,99,99,99,99,99,99
